Sub,Effect,Trial,A1,A2,B1,B2,C1,C2,response,choice,RT
30,SimB2,192,7.4,3.5,5.4,5.5,5.2,5.7,1,1,4.518
30,SimA2,193,3.6,7.3,5.5,5.4,5.6,5.3,1,1,4.21
30,SimA2,196,3.5,7.5,5.5,5.5,5.6,5.4,2,1,1.71
30,SimB1,197,7.6,3.6,5.7,5.5,7.8,3.4,1,3,2.611
30,SimA2,201,3.5,7.5,5.5,5.5,5.6,5.4,3,1,6.511
30,SimA2,204,3.5,7.7,5.6,5.6,5.8,5.4,2,1,6.369
30,SimB2,206,7.4,3.6,5.4,5.6,5.2,5.8,3,1,3.742
30,SimA2,207,3.5,7.6,5.5,5.6,5.6,5.5,2,2,6.384
30,SimB1,208,7.6,3.6,5.6,5.6,7.8,3.4,2,3,2.705
30,SimA1,209,3.4,7.6,5.4,5.6,3.3,7.7,3,3,2.462
30,SimB2,210,7.6,3.4,5.5,5.5,5.4,5.6,2,1,4.913
30,SimA1,212,3.3,7.5,5.3,5.5,3.1,7.7,2,1,4.414
30,SimA1,213,3.3,7.5,5.4,5.4,3.2,7.6,3,3,3.055
30,SimA1,216,3.5,7.5,5.5,5.5,3.3,7.7,3,3,5.393
30,SimB1,217,7.5,3.3,5.4,5.4,7.6,3.2,2,3,3.631
30,SimA1,218,3.4,7.6,5.5,5.5,3.2,7.8,2,3,2.672
30,SimB2,222,7.6,3.5,5.5,5.6,5.3,5.8,3,1,1.842
30,SimA2,223,3.5,7.6,5.5,5.6,5.6,5.5,1,1,2.801
30,SimA1,224,3.6,7.4,5.5,5.5,3.5,7.5,3,3,3.999
30,SimA2,227,3.4,7.6,5.4,5.6,5.5,5.5,3,1,1.744
30,SimA2,228,3.7,7.5,5.6,5.6,5.8,5.4,1,1,1.326
30,SimA1,229,3.6,7.3,5.5,5.4,3.4,7.5,2,3,8.966
30,SimA2,231,3.7,7.5,5.6,5.6,5.7,5.5,2,1,9.679
30,SimB2,232,7.3,3.6,5.4,5.5,5.3,5.6,1,1,10.705
30,SimB2,233,7.7,3.5,5.6,5.6,5.4,5.8,1,1,5.329
30,SimB2,235,7.5,3.4,5.5,5.4,5.3,5.6,3,1,7.52
30,SimB2,239,7.6,3.6,5.7,5.5,5.6,5.6,2,1,2.351
31,SimB2,1,7.4,3.6,5.5,5.5,5.4,5.6,3,2,27.127
31,SimA1,3,3.6,7.3,5.5,5.4,3.4,7.5,2,2,14.835
31,SimB2,4,7.7,3.5,5.6,5.6,5.4,5.8,2,2,12.611
31,SimB2,5,7.3,3.6,5.4,5.5,5.2,5.7,2,2,22.658
31,SimB1,7,7.6,3.4,5.5,5.5,7.7,3.3,2,2,7.874
31,SimA1,11,3.4,7.6,5.4,5.6,3.3,7.7,3,2,10.691
31,SimB2,14,7.6,3.4,5.5,5.5,5.3,5.7,3,2,12.947
31,SimA2,16,3.4,7.6,5.5,5.5,5.7,5.3,2,2,8.996
31,SimA1,17,3.5,7.5,5.5,5.5,3.3,7.7,3,2,9.137
31,SimA2,18,3.6,7.3,5.5,5.4,5.6,5.3,3,2,14.34
31,SimA2,19,3.7,7.3,5.6,5.4,5.8,5.2,2,2,10.003
31,SimB1,20,7.6,3.5,5.5,5.6,7.7,3.4,1,2,16.403
31,SimA1,21,3.3,7.5,5.3,5.5,3.1,7.7,3,2,5.683
31,SimA2,22,3.5,7.5,5.5,5.5,5.6,5.4,3,2,7.809
31,SimA2,23,3.3,7.5,5.4,5.4,5.6,5.2,2,3,5.476
31,SimA1,28,3.7,7.5,5.7,5.5,3.6,7.6,2,2,4.399
31,SimB1,29,7.5,3.4,5.5,5.4,7.6,3.3,1,2,2.416
31,SimA1,30,3.3,7.5,5.4,5.4,3.2,7.6,1,2,2.4
31,SimA2,32,3.5,7.6,5.5,5.6,5.6,5.5,2,3,17.486
31,SimB2,37,7.5,3.4,5.5,5.4,5.3,5.6,1,2,7.28
31,SimB2,39,7.4,3.6,5.4,5.6,5.2,5.8,1,1,5.998
31,SimA2,40,3.4,7.5,5.4,5.5,5.6,5.3,2,2,32.127
31,SimB1,43,7.4,3.6,5.5,5.5,7.6,3.4,2,2,2.383
31,SimA2,46,3.3,7.5,5.3,5.5,5.5,5.3,2,3,20.781
31,SimB2,47,7.5,3.5,5.5,5.5,5.4,5.6,1,2,3.249
31,SimB1,49,7.6,3.3,5.5,5.4,7.7,3.2,2,2,4.239
31,SimB2,52,7.4,3.5,5.4,5.5,5.2,5.7,2,2,4.864
31,SimB1,53,7.4,3.6,5.4,5.6,7.5,3.5,3,2,3.552
31,SimA1,54,3.4,7.6,5.5,5.5,3.2,7.8,3,2,2.447
31,SimB1,55,7.4,3.6,5.4,5.6,7.6,3.4,1,2,1.855
31,SimB1,56,7.3,3.5,5.3,5.5,7.5,3.3,3,2,2.674
31,SimA2,57,3.7,7.5,5.6,5.6,5.7,5.5,2,2,5.694
31,SimA2,59,3.7,7.5,5.6,5.6,5.8,5.4,1,2,3.935
31,SimB1,60,7.5,3.4,5.5,5.4,7.7,3.2,3,2,2.048
31,SimB1,61,7.6,3.6,5.6,5.6,7.7,3.5,3,2,1.887
31,SimA2,62,3.4,7.6,5.4,5.6,5.5,5.5,2,3,6.262
31,SimA2,63,3.6,7.3,5.5,5.4,5.6,5.3,2,2,3.102
31,SimA1,64,3.4,7.5,5.5,5.4,3.2,7.7,1,2,1.326
31,SimB2,65,7.6,3.5,5.5,5.6,5.4,5.7,2,2,10.134
31,SimA2,66,3.6,7.3,5.5,5.4,5.7,5.2,1,2,6.255
31,SimA2,71,3.5,7.5,5.5,5.5,5.6,5.4,2,2,13.184
31,SimB1,73,7.5,3.5,5.5,5.5,7.6,3.4,3,2,5.73
31,SimA1,75,3.6,7.3,5.5,5.4,3.4,7.5,2,2,2.062
31,SimA1,76,3.5,7.5,5.5,5.5,3.3,7.7,3,2,1.777
31,SimA1,77,3.7,7.5,5.6,5.6,3.6,7.6,2,2,1.985
31,SimA2,78,3.7,7.5,5.7,5.5,5.8,5.4,2,2,4.672
31,SimA1,80,3.4,7.6,5.5,5.5,3.3,7.7,2,2,4.256
31,SimA1,81,3.4,7.5,5.4,5.5,3.3,7.6,1,2,3.247
31,SimA1,82,3.5,7.5,5.4,5.6,3.3,7.7,3,2,3.694
31,SimB2,84,7.6,3.6,5.6,5.6,5.4,5.8,2,2,3.859
31,SimA2,87,3.5,7.5,5.5,5.5,5.6,5.4,2,2,2.03
31,SimA1,89,3.4,7.5,5.4,5.5,3.2,7.7,3,2,6.175
31,SimA2,90,3.5,7.5,5.4,5.6,5.5,5.5,1,3,4.64
31,SimB2,93,7.6,3.4,5.5,5.5,5.4,5.6,3,2,2.081
31,SimB2,96,7.3,3.7,5.4,5.6,5.2,5.8,3,2,11.359
31,SimB2,97,7.4,3.5,5.5,5.4,5.4,5.5,2,3,9.185
31,SimB2,98,7.5,3.6,5.5,5.6,5.4,5.7,3,2,11.343
31,SimA2,102,3.5,7.5,5.4,5.6,5.5,5.5,1,3,3.314
31,SimB1,103,7.6,3.4,5.5,5.5,7.7,3.3,2,2,2.464
31,SimB1,105,7.5,3.6,5.5,5.6,7.6,3.5,3,2,3.183
31,SimB2,111,7.6,3.4,5.5,5.5,5.4,5.6,2,2,1.36
31,SimB2,112,7.6,3.3,5.5,5.4,5.3,5.6,1,2,5.317
31,SimA1,113,3.5,7.5,5.5,5.5,3.4,7.6,2,2,2.721
31,SimA2,114,3.6,7.3,5.5,5.4,5.7,5.2,3,2,3.329
31,SimB1,115,7.7,3.5,5.6,5.6,7.9,3.3,3,2,3.871
31,SimA1,118,3.5,7.6,5.5,5.6,3.4,7.7,3,2,3.183
31,SimA2,121,3.6,7.6,5.6,5.6,5.8,5.4,3,2,3.76
31,SimB2,124,7.6,3.6,5.7,5.5,5.6,5.6,1,3,12.418
31,SimA1,129,3.6,7.4,5.5,5.5,3.5,7.5,3,2,3.215
31,SimA2,131,3.3,7.6,5.4,5.5,5.5,5.4,1,3,13.184
31,SimA1,133,3.7,7.5,5.6,5.6,3.5,7.7,2,2,3.231
31,SimB2,135,7.6,3.4,5.6,5.4,5.4,5.6,2,3,7.282
31,SimB1,136,7.6,3.4,5.5,5.5,7.8,3.2,3,1,3.311
31,SimB1,137,7.6,3.4,5.5,5.5,7.8,3.2,3,2,4.369
31,SimA1,138,3.3,7.6,5.4,5.5,3.1,7.8,3,2,2.303
31,SimB1,142,7.6,3.6,5.6,5.6,7.8,3.4,3,2,11.343
31,SimA2,145,3.5,7.6,5.5,5.6,5.6,5.5,3,2,7.407
31,SimA2,148,3.4,7.5,5.4,5.5,5.6,5.3,1,2,6.224
31,SimB1,151,7.7,3.5,5.6,5.6,7.8,3.4,2,2,2.973
31,SimA2,152,3.6,7.5,5.5,5.6,5.6,5.5,3,3,5.728
31,SimB2,153,7.3,3.5,5.3,5.5,5.1,5.7,1,2,4.081
31,SimB1,155,7.6,3.6,5.7,5.5,7.8,3.4,3,2,15.585
31,SimB1,157,7.6,3.5,5.5,5.6,7.8,3.3,3,2,2.688
31,SimA2,158,3.5,7.5,5.5,5.5,5.6,5.4,2,2,2.207
31,SimB2,159,7.4,3.6,5.4,5.6,5.2,5.8,1,2,4.127
31,SimB1,160,7.3,3.6,5.4,5.5,7.5,3.4,1,2,3.902
31,SimB2,161,7.3,3.6,5.4,5.5,5.3,5.6,3,2,3.648
31,SimB1,163,7.4,3.5,5.5,5.4,7.5,3.4,2,2,3.47
31,SimB2,164,7.6,3.6,5.6,5.6,5.4,5.8,2,2,1.855
31,SimB1,165,7.6,3.5,5.5,5.6,7.8,3.3,3,2,5.294
31,SimA1,168,3.6,7.3,5.5,5.4,3.4,7.5,3,2,5.65
31,SimA1,171,3.4,7.7,5.5,5.6,3.2,7.9,2,2,2.495
31,SimA2,174,3.4,7.5,5.5,5.4,5.7,5.2,2,2,2.27
31,SimB1,176,7.4,3.5,5.5,5.4,7.5,3.4,1,2,3.166
31,SimB1,177,7.5,3.3,5.4,5.4,7.6,3.2,3,2,2.126
31,SimB2,182,7.4,3.5,5.5,5.4,5.3,5.6,2,2,3.686
31,SimB1,186,7.3,3.7,5.4,5.6,7.5,3.5,3,2,2.432
31,SimA1,187,3.5,7.7,5.6,5.6,3.4,7.8,1,2,2.526
31,SimA1,188,3.6,7.5,5.5,5.6,3.4,7.7,3,2,1.967
31,SimA2,189,3.4,7.6,5.5,5.5,5.6,5.4,1,2,1.999
31,SimB1,191,7.6,3.4,5.6,5.4,7.8,3.2,2,2,1.967
31,SimB2,192,7.6,3.4,5.5,5.5,5.4,5.6,2,2,1.938
31,SimA2,193,3.4,7.7,5.5,5.6,5.6,5.5,1,3,4.623
31,SimB2,196,7.6,3.5,5.5,5.6,5.3,5.8,1,1,2.272
31,SimA1,199,3.6,7.3,5.5,5.4,3.4,7.5,3,2,2.078
31,SimB2,200,7.5,3.3,5.4,5.4,5.3,5.5,2,2,3.36
31,SimA1,201,3.5,7.5,5.5,5.5,3.3,7.7,3,2,1.278
31,SimB2,209,7.6,3.5,5.5,5.6,5.3,5.8,2,2,2.478
31,SimB2,210,7.6,3.4,5.5,5.5,5.4,5.6,2,2,4.015
31,SimB2,214,7.7,3.5,5.6,5.6,5.4,5.8,1,2,3.376
31,SimA1,215,3.5,7.5,5.4,5.6,3.3,7.7,1,2,2.769
31,SimA1,218,3.6,7.6,5.6,5.6,3.5,7.7,2,2,2.803
31,SimA1,221,3.7,7.3,5.6,5.4,3.5,7.5,2,2,3.697
31,SimA1,222,3.5,7.6,5.5,5.6,3.4,7.7,3,2,4.638
31,SimB1,225,7.6,3.4,5.5,5.5,7.7,3.3,3,2,2.002
31,SimA2,227,3.5,7.7,5.6,5.6,5.8,5.4,1,2,2.464
31,SimB1,230,7.4,3.5,5.4,5.5,7.5,3.4,1,2,6.448
31,SimA2,231,3.6,7.4,5.5,5.5,5.7,5.3,3,2,1.695
31,SimB2,232,7.5,3.4,5.5,5.4,5.3,5.6,1,2,3.919
31,SimB1,240,7.3,3.6,5.4,5.5,7.5,3.4,3,2,2.832
32,SimB1,1,7.5,3.4,5.5,5.4,7.6,3.3,2,3,25.622
32,SimA2,2,3.5,7.5,5.5,5.5,5.6,5.4,2,3,3.203
32,SimA1,3,3.5,7.6,5.5,5.6,3.4,7.7,2,2,2.609
32,SimB1,4,7.3,3.5,5.3,5.5,7.5,3.3,3,3,2.913
32,SimB2,8,7.6,3.5,5.5,5.6,5.4,5.7,1,1,1.201
32,SimA1,11,3.6,7.6,5.6,5.6,3.5,7.7,1,1,7.796
32,SimB1,14,7.7,3.5,5.6,5.6,7.9,3.3,2,3,5.506
32,SimA2,15,3.5,7.6,5.5,5.6,5.6,5.5,3,3,5.843
32,SimB1,18,7.4,3.5,5.5,5.4,7.5,3.4,1,3,3.825
32,SimB1,19,7.6,3.5,5.5,5.6,7.8,3.3,2,3,57.38
32,SimA1,21,3.3,7.5,5.4,5.4,3.2,7.6,2,1,2.131
32,SimB1,23,7.6,3.6,5.6,5.6,7.7,3.5,2,3,1.747
32,SimB1,25,7.3,3.6,5.4,5.5,7.5,3.4,1,3,3.105
32,SimB2,26,7.6,3.4,5.5,5.5,5.4,5.6,3,2,2.705
32,SimB1,29,7.5,3.5,5.5,5.5,7.6,3.4,3,3,15.408
32,SimA1,32,3.3,7.6,5.4,5.5,3.1,7.8,2,2,3.823
32,SimB1,33,7.5,3.6,5.5,5.6,7.6,3.5,3,2,5.201
32,SimB1,34,7.4,3.5,5.5,5.4,7.5,3.4,1,3,19.281
32,SimB1,35,7.4,3.5,5.4,5.5,7.5,3.4,3,3,3.071
32,SimB2,37,7.3,3.5,5.3,5.5,5.1,5.7,2,1,2.48
32,SimB1,41,7.4,3.6,5.5,5.5,7.6,3.4,2,2,15.042
32,SimA1,42,3.5,7.5,5.5,5.5,3.3,7.7,1,1,5.951
32,SimB2,43,7.6,3.3,5.5,5.4,5.3,5.6,1,2,15.857
32,SimB2,45,7.5,3.3,5.4,5.4,5.3,5.5,3,2,2.562
32,SimA1,48,3.5,7.5,5.4,5.6,3.3,7.7,3,1,4.735
32,SimA1,49,3.4,7.6,5.5,5.5,3.2,7.8,1,1,4.161
32,SimB1,50,7.5,3.4,5.5,5.4,7.7,3.2,2,1,10.193
32,SimB2,51,7.6,3.4,5.5,5.5,5.4,5.6,1,2,7.71
32,SimA2,53,3.6,7.6,5.6,5.6,5.8,5.4,1,2,16.605
32,SimA2,54,3.4,7.5,5.5,5.4,5.7,5.2,1,3,9.088
32,SimB2,55,7.5,3.5,5.5,5.5,5.4,5.6,2,1,2.879
32,SimB2,56,7.7,3.5,5.6,5.6,5.4,5.8,3,2,3.856
32,SimA1,58,3.6,7.3,5.5,5.4,3.4,7.5,1,2,12.526
32,SimA2,59,3.7,7.5,5.6,5.6,5.7,5.5,2,2,20.8
32,SimB2,64,7.6,3.4,5.5,5.5,5.4,5.6,3,2,8.722
32,SimA2,66,3.5,7.6,5.5,5.6,5.6,5.5,2,3,25.055
32,SimB1,67,7.6,3.4,5.5,5.5,7.7,3.3,3,3,7.329
32,SimA1,68,3.4,7.6,5.4,5.6,3.3,7.7,3,1,15.601
32,SimB1,71,7.3,3.6,5.4,5.5,7.5,3.4,2,1,9.392
32,SimA2,72,3.3,7.6,5.4,5.5,5.5,5.4,2,3,5.167
32,SimB2,73,7.7,3.5,5.6,5.6,5.4,5.8,1,2,8.606
32,SimB2,74,7.4,3.5,5.5,5.4,5.4,5.5,3,2,5.264
32,SimB2,76,7.6,3.4,5.5,5.5,5.3,5.7,1,2,3.598
32,SimB2,77,7.4,3.5,5.5,5.4,5.3,5.6,1,2,3.859
32,SimB2,80,7.5,3.4,5.5,5.4,5.3,5.6,1,2,7.262
32,SimB2,82,7.6,3.6,5.6,5.6,5.4,5.8,1,2,6.738
32,SimA1,85,3.7,7.5,5.6,5.6,3.6,7.6,3,3,7.761
32,SimA2,87,3.6,7.3,5.5,5.4,5.6,5.3,1,2,5.695
32,SimA1,88,3.4,7.5,5.4,5.5,3.3,7.6,1,1,5.362
32,SimA1,89,3.6,7.4,5.5,5.5,3.5,7.5,1,2,10.605
32,SimB2,91,7.4,3.6,5.4,5.6,5.2,5.8,3,2,28.449
32,SimA2,92,3.4,7.6,5.5,5.5,5.7,5.3,3,2,17.294
32,SimA2,93,3.6,7.4,5.5,5.5,5.7,5.3,1,3,4.962
32,SimB2,95,7.3,3.6,5.4,5.5,5.3,5.6,2,3,7.824
32,SimA2,98,3.5,7.5,5.5,5.5,5.6,5.4,3,3,6.883
32,SimB1,99,7.6,3.6,5.6,5.6,7.8,3.4,1,2,9.52
32,SimA2,102,3.5,7.5,5.4,5.6,5.5,5.5,1,2,8.494
32,SimA2,106,3.6,7.3,5.5,5.4,5.7,5.2,1,2,3.224
32,SimB2,114,7.4,3.6,5.4,5.6,5.2,5.8,3,2,3.456
32,SimA2,116,3.6,7.3,5.5,5.4,5.7,5.2,2,2,3.249
32,SimB1,118,7.6,3.5,5.5,5.6,7.8,3.3,3,1,8.098
32,SimB1,119,7.6,3.6,5.7,5.5,7.8,3.4,3,1,3.95
32,SimB2,121,7.5,3.4,5.5,5.4,5.3,5.6,3,2,4.494
32,SimA1,127,3.5,7.5,5.5,5.5,3.3,7.7,2,1,3.407
32,SimA2,131,3.5,7.5,5.5,5.5,5.6,5.4,2,2,4.048
32,SimB2,133,7.5,3.6,5.5,5.6,5.4,5.7,2,2,3.088
32,SimA1,137,3.3,7.5,5.3,5.5,3.1,7.7,1,1,3.518
32,SimA1,138,3.4,7.7,5.5,5.6,3.2,7.9,3,1,5.489
32,SimA1,139,3.6,7.3,5.5,5.4,3.4,7.5,3,1,4.926
32,SimB2,141,7.3,3.6,5.4,5.5,5.2,5.7,2,2,4.668
32,SimA2,144,3.4,7.6,5.4,5.6,5.5,5.5,2,2,4.273
32,SimB1,146,7.7,3.5,5.6,5.6,7.8,3.4,3,1,5.422
32,SimA2,148,3.3,7.5,5.4,5.4,5.6,5.2,1,2,3.248
32,SimB1,150,7.6,3.4,5.5,5.5,7.8,3.2,3,3,6.335
32,SimA2,152,3.7,7.3,5.6,5.4,5.8,5.2,1,2,7.022
32,SimA1,153,3.7,7.5,5.6,5.6,3.5,7.7,3,1,7.04
32,SimA1,154,3.4,7.5,5.4,5.5,3.2,7.7,1,1,3.793
32,SimB2,155,7.6,3.4,5.5,5.5,5.4,5.6,3,2,4.21
32,SimB1,160,7.4,3.6,5.4,5.6,7.5,3.5,1,1,9.506
32,SimA2,162,3.5,7.5,5.5,5.5,5.6,5.4,3,2,3.633
32,SimA2,163,3.5,7.7,5.6,5.6,5.8,5.4,2,2,3.92
32,SimB2,164,7.3,3.7,5.4,5.6,5.2,5.8,3,2,4.335
32,SimB1,166,7.3,3.7,5.4,5.6,7.5,3.5,2,1,13.728
32,SimB2,167,7.4,3.6,5.5,5.5,5.4,5.6,2,2,4.242
32,SimA1,170,3.7,7.5,5.7,5.5,3.6,7.6,3,3,5.57
32,SimA1,171,3.6,7.3,5.5,5.4,3.4,7.5,2,1,4.078
32,SimB1,173,7.4,3.6,5.4,5.6,7.6,3.4,3,1,5.297
32,SimA1,175,3.6,7.5,5.5,5.6,3.4,7.7,1,1,4.193
32,SimA2,176,3.7,7.5,5.6,5.6,5.8,5.4,1,2,6.272
32,SimB1,179,7.6,3.4,5.5,5.5,7.8,3.2,3,1,5.2
32,SimA1,182,3.4,7.5,5.5,5.4,3.2,7.7,1,1,4.712
32,SimA2,183,3.3,7.5,5.3,5.5,5.5,5.3,3,2,3.647
32,SimA1,184,3.5,7.7,5.6,5.6,3.4,7.8,3,1,13.391
32,SimA1,186,3.7,7.3,5.6,5.4,3.5,7.5,1,1,8.8
32,SimA1,189,3.4,7.6,5.5,5.5,3.3,7.7,1,1,8.175
32,SimA1,191,3.5,7.5,5.5,5.5,3.4,7.6,1,1,3.697
32,SimB1,192,7.5,3.3,5.4,5.4,7.6,3.2,1,1,3.391
32,SimA2,193,3.4,7.5,5.4,5.5,5.6,5.3,1,2,4.767
32,SimB1,194,7.6,3.3,5.5,5.4,7.7,3.2,3,1,3.165
32,SimB1,195,7.6,3.4,5.5,5.5,7.7,3.3,1,1,5.315
32,SimA2,196,3.4,7.7,5.5,5.6,5.6,5.5,2,2,3.309
32,SimB2,197,7.6,3.4,5.6,5.4,5.4,5.6,2,2,4.081
32,SimB1,200,7.6,3.5,5.5,5.6,7.7,3.4,1,1,2.88
32,SimA1,204,3.5,7.6,5.5,5.6,3.4,7.7,2,1,4.128
32,SimA2,205,3.6,7.5,5.5,5.6,5.6,5.5,3,2,2.958
32,SimA1,206,3.6,7.3,5.5,5.4,3.4,7.5,3,1,22.848
32,SimA2,207,3.7,7.5,5.7,5.5,5.8,5.4,3,2,4.687
32,SimB2,212,7.6,3.6,5.7,5.5,5.6,5.6,1,2,5.76
32,SimB2,215,7.6,3.6,5.6,5.6,5.4,5.8,3,2,2.625
32,SimB2,216,7.6,3.5,5.5,5.6,5.3,5.8,1,2,10.638
32,SimB1,217,7.6,3.4,5.6,5.4,7.8,3.2,2,1,3.214
32,SimA1,218,3.5,7.5,5.5,5.5,3.3,7.7,3,1,3.153
32,SimA2,227,3.6,7.3,5.5,5.4,5.6,5.3,3,2,2.85
32,SimA2,230,3.4,7.6,5.5,5.5,5.6,5.4,2,2,2.609
32,SimB2,231,7.4,3.5,5.4,5.5,5.2,5.7,1,2,4.19
32,SimB1,232,7.6,3.4,5.5,5.5,7.7,3.3,1,1,3.695
32,SimA1,233,3.5,7.5,5.4,5.6,3.3,7.7,3,1,3.375
32,SimA2,234,3.4,7.5,5.4,5.5,5.6,5.3,1,2,6.448
32,SimB2,237,7.6,3.5,5.5,5.6,5.3,5.8,3,2,11.663
32,SimA2,240,3.5,7.5,5.4,5.6,5.5,5.5,2,2,3.695
34,SimB1,4,7.6,3.4,5.6,5.4,7.8,3.2,3,2,44.755
34,SimA1,7,3.4,7.7,5.5,5.6,3.2,7.9,3,2,12.786
34,SimB1,8,7.3,3.7,5.4,5.6,7.5,3.5,2,2,8.837
34,SimA1,11,3.4,7.5,5.4,5.5,3.2,7.7,1,2,16.884
34,SimA2,14,3.7,7.3,5.6,5.4,5.8,5.2,2,1,30.467
34,SimB2,15,7.7,3.5,5.6,5.6,5.4,5.8,2,1,8.548
34,SimB1,18,7.7,3.5,5.6,5.6,7.9,3.3,2,3,5.042
34,SimB2,21,7.4,3.6,5.4,5.6,5.2,5.8,3,1,8.418
34,SimB1,23,7.3,3.6,5.4,5.5,7.5,3.4,3,3,8.818
34,SimB1,24,7.6,3.4,5.5,5.5,7.7,3.3,3,3,6.612
34,SimA2,26,3.5,7.6,5.5,5.6,5.6,5.5,1,1,7.375
34,SimA1,28,3.5,7.5,5.5,5.5,3.3,7.7,1,3,16.286
34,SimB2,32,7.5,3.3,5.4,5.4,5.3,5.5,2,1,6.255
34,SimA1,36,3.7,7.5,5.7,5.5,3.6,7.6,2,3,11.169
34,SimA1,42,3.4,7.5,5.5,5.4,3.2,7.7,1,3,3.392
34,SimB2,44,7.3,3.6,5.4,5.5,5.2,5.7,1,1,5.808
34,SimB2,47,7.6,3.5,5.5,5.6,5.3,5.8,1,1,4.926
34,SimB2,48,7.6,3.4,5.5,5.5,5.4,5.6,1,1,2.768
34,SimA2,53,3.3,7.5,5.4,5.4,5.6,5.2,1,1,3.376
34,SimA1,56,3.7,7.5,5.6,5.6,3.6,7.6,2,3,8.348
34,SimA1,57,3.3,7.6,5.4,5.5,3.1,7.8,1,3,4.516
34,SimA1,58,3.4,7.5,5.4,5.5,3.3,7.6,1,3,5.197
34,SimB1,59,7.4,3.6,5.4,5.6,7.5,3.5,2,3,5.935
34,SimB2,60,7.5,3.4,5.5,5.4,5.3,5.6,1,3,7.519
34,SimB1,62,7.3,3.6,5.4,5.5,7.5,3.4,2,3,11.59
34,SimA1,63,3.5,7.6,5.5,5.6,3.4,7.7,1,3,3.984
34,SimA2,67,3.5,7.5,5.5,5.5,5.6,5.4,2,1,4.865
34,SimB1,68,7.6,3.5,5.5,5.6,7.8,3.3,1,3,5.534
34,SimA1,69,3.5,7.5,5.5,5.5,3.4,7.6,1,3,4.417
34,SimA2,70,3.4,7.6,5.5,5.5,5.7,5.3,2,1,6.992
34,SimB1,71,7.6,3.5,5.5,5.6,7.7,3.4,1,3,4.115
34,SimB1,72,7.5,3.4,5.5,5.4,7.6,3.3,3,3,6.559
34,SimA1,73,3.6,7.6,5.6,5.6,3.5,7.7,2,3,5.584
34,SimA2,74,3.5,7.5,5.5,5.5,5.6,5.4,2,1,4.911
34,SimB1,76,7.6,3.4,5.5,5.5,7.8,3.2,2,3,4.337
34,SimB2,78,7.5,3.6,5.5,5.6,5.4,5.7,2,1,7.823
34,SimB2,79,7.3,3.7,5.4,5.6,5.2,5.8,3,1,2.398
34,SimB2,80,7.5,3.5,5.5,5.5,5.4,5.6,1,1,2.642
34,SimB1,81,7.7,3.5,5.6,5.6,7.8,3.4,1,3,3.329
34,SimA1,83,3.4,7.6,5.4,5.6,3.3,7.7,1,3,5.313
34,SimB2,84,7.6,3.6,5.6,5.6,5.4,5.8,2,1,10.64
34,SimB1,86,7.4,3.5,5.4,5.5,7.5,3.4,2,3,3.184
34,SimB2,87,7.6,3.4,5.5,5.5,5.4,5.6,3,1,2.542
34,SimA1,88,3.5,7.5,5.4,5.6,3.3,7.7,1,3,4.719
34,SimB2,91,7.3,3.6,5.4,5.5,5.3,5.6,3,1,2.227
34,SimA1,93,3.7,7.5,5.6,5.6,3.5,7.7,2,3,15.343
34,SimA2,95,3.6,7.6,5.6,5.6,5.8,5.4,1,1,3.201
34,SimB2,101,7.6,3.3,5.5,5.4,5.3,5.6,1,1,2.271
34,SimB1,105,7.6,3.6,5.7,5.5,7.8,3.4,2,3,4.385
34,SimB2,106,7.6,3.5,5.5,5.6,5.4,5.7,3,1,4.034
34,SimB1,111,7.6,3.5,5.5,5.6,7.8,3.3,3,3,3.602
34,SimA2,112,3.7,7.5,5.6,5.6,5.8,5.4,3,1,8.91
34,SimA1,113,3.5,7.5,5.5,5.5,3.3,7.7,2,3,2.991
34,SimA2,114,3.5,7.6,5.5,5.6,5.6,5.5,2,1,2.495
34,SimA2,115,3.4,7.6,5.4,5.6,5.5,5.5,3,1,2.273
34,SimB1,116,7.5,3.4,5.5,5.4,7.7,3.2,1,2,1.537
34,SimB2,118,7.4,3.5,5.4,5.5,5.2,5.7,3,1,3.712
34,SimB1,119,7.5,3.6,5.5,5.6,7.6,3.5,3,1,2.127
34,SimA2,120,3.6,7.4,5.5,5.5,5.7,5.3,3,1,8.384
34,SimA2,121,3.5,7.5,5.5,5.5,5.6,5.4,2,1,4.062
34,SimA1,122,3.5,7.5,5.4,5.6,3.3,7.7,3,3,6.103
34,SimB2,124,7.3,3.5,5.3,5.5,5.1,5.7,2,1,3.679
34,SimB1,125,7.4,3.5,5.5,5.4,7.5,3.4,1,3,2.318
34,SimB2,127,7.6,3.4,5.5,5.5,5.3,5.7,1,1,3.343
34,SimB2,128,7.6,3.4,5.5,5.5,5.4,5.6,2,1,1.632
34,SimB1,130,7.3,3.5,5.3,5.5,7.5,3.3,1,3,3.423
34,SimA2,131,3.3,7.5,5.3,5.5,5.5,5.3,2,1,5.711
34,SimA2,132,3.4,7.7,5.5,5.6,5.6,5.5,3,1,18.161
34,SimB1,135,7.6,3.6,5.6,5.6,7.8,3.4,3,3,2.833
34,SimB2,136,7.6,3.5,5.5,5.6,5.3,5.8,3,1,38.414
34,SimA1,138,3.6,7.3,5.5,5.4,3.4,7.5,3,3,3.135
34,SimA1,140,3.5,7.6,5.5,5.6,3.4,7.7,1,3,9.217
34,SimA2,141,3.5,7.5,5.4,5.6,5.5,5.5,3,1,2.336
